client_id,Variation
3523662,Test
3523665,Control
3523913,NA
3524038,Test
3524127,Test
3524186,Test
3524346,Test
3524354,Control
3524441,Test
3524502,NA
3524672,Test
3524698,Test
3524846,Control
3525015,Control
3525110,NA
3525249,NA
3525563,NA
3525653,Control
3525800,Test
3526021,NA
3526392,NA
3526399,Control
3526450,Control
3526585,Control
3526596,Test
3526750,Test
3526820,Control
3526975,NA
3527354,Test
3527642,NA
3527685,NA
3527712,Test
3527715,Control
3527743,Test
3527757,Test
3528132,Test
3528580,Control
3528600,Test
3528897,Test
3529156,Test
3529432,Test
3529460,NA
3529675,Test
3529825,Test
3529872,Test
3530185,Test
3530321,Test
3530347,Control
3530390,NA
3530419,Test
3530525,Test
3530964,Test
3531351,NA
3531522,NA
3531531,Test
3531612,Control
3531620,Control
3531774,Test
3532488,Test
3532521,Control
3532587,Test
3532591,NA
3532678,NA
3532717,Control
3532962,Test
3532999,Test
3533056,Test
3533227,NA
3533343,NA
3533488,NA
3533494,NA
3534032,Test
3534206,Test
3534225,Test
3534362,Test
3534426,NA
3534623,NA
3534994,Test
3535282,Control
3535372,NA
3535380,Test
3535465,Test
3535575,Test
3535954,NA
3536121,Test
3536313,NA
3536336,Control
3536435,Test
3536515,NA
3536676,Control
3536701,Test
3536773,Test
3536844,Control
3536855,NA
3536874,NA
3536932,Test
3537052,Control
3537292,Test
3537540,NA
3537735,Control
3537871,Test
3537950,Control
3538039,NA
3538089,NA
3538261,Test
3538705,Control
3538787,Test
3538870,Test
3539057,Control
3539134,Test
3539231,Control
3539265,Control
3539274,NA
3539384,Test
3539428,Test
3539756,Test
3539952,Control
3539967,Test
3540028,NA
3540126,NA
3540313,Control
3540608,NA
3540614,Test
3540633,Control
3540637,NA
3540899,Control
3541119,Test
3541275,Test
3541284,Test
3541288,Test
3541314,Test
3541332,Control
3541390,Test
3541443,Control
3541532,NA
3541576,Test
3541608,Control
3541892,Control
3542101,Control
3542128,Test
3542325,NA
3542428,Control
3542521,NA
3542559,Control
3542792,Test
3542842,Test
3543043,Control
3543621,Control
3543667,Test
3543753,Test
3543788,Test
3543954,Test
3544009,NA
3544026,NA
3544069,Test
3544228,Test
3544323,NA
3544620,Control
3544627,NA
3544760,Control
3544793,NA
3544855,Test
3544864,Control
3544918,Control
3544939,Test
3545210,Test
3545243,Control
3545363,NA
3545522,NA
3545683,NA
3545740,Test
3545814,Test
3545851,Test
3545984,Control
3546005,Test
3546056,NA
3546104,Test
3546252,NA
3546290,Control
3546351,Control
3546452,NA
3546640,Test
3546780,Control
3547029,Test
3547374,NA
3547844,NA
3548100,Test
3548434,NA
3548490,Test
3548520,Control
3548541,Test
3548574,Test
3549101,Control
3549172,Test
3549330,Test
3549403,Control
3549548,Control
3549882,Control
3550083,NA
3550112,Test
3550308,Test
3550402,Test
3550672,Test
3550795,NA
3551089,Control
3551676,NA
3551685,NA
3552092,Control
3552115,Control
3552309,Test
3552357,NA
3552391,NA
3552487,NA
3552807,NA
3553373,Control
3553394,Control
3553475,Control
3553567,Test
3554041,NA
3554053,NA
3554093,Control
3554410,NA
3554442,NA
3554484,Test
3554490,NA
3554790,Test
3554877,NA
3555462,Test
3555498,NA
3555541,Test
3555680,NA
3555738,NA
3555950,NA
3556077,NA
3556339,Test
3556393,Test
3556889,Test
3557023,NA
3557050,Control
3557067,Test
3557382,Test
3557432,NA
3557663,Control
3557672,Control
3557845,Control
3558058,Test
3558115,Control
3558137,NA
3558302,Control
3558543,NA
3558578,NA
3558998,NA
3559045,Test
3559155,NA
3559621,Test
3559667,Control
3559689,NA
3559928,NA
3559978,Control
3560124,NA
3560209,Control
3560316,Test
3560340,NA
3560781,NA
3560892,NA
3560967,Control
3561382,Control
3561384,Test
3561946,NA
3561951,Control
3562163,NA
3562193,NA
3562211,Test
3562277,Test
3562416,NA
3562505,Control
3562647,Test
3562659,NA
3562895,Control
3562906,Control
3563175,Control
3563315,NA
3563466,Test
3563683,Test
3563755,NA
3563844,Test
3563974,Test
3564021,Test
3564156,NA
3564176,Control
3564193,NA
3564357,Control
3564724,Control
3564728,NA
3564822,Control
3564910,Test
3564927,NA
3565152,Control
3565296,NA
3565459,Control
3565517,Control
3565563,NA
3566736,NA
3567358,NA
3567859,Test
3568021,NA
3568169,Test
3568302,Test
3568399,Test
3568441,Control
3568571,Control
3568935,NA
3568941,Control
3569036,Test
3569078,Control
3569119,Test
3569295,Test
3569595,Test
3569601,Control
3569623,Test
3569716,NA
3569793,NA
3569902,Control
3569925,Control
3570177,Test
3570550,NA
3570598,Control
3570669,Control
3570714,NA
3570952,Control
3570973,Control
3571028,Test
3571114,Test
3571161,NA
3571412,Control
3571454,Test
3571495,Control
3571531,Test
3571568,NA
3571812,Control
3571847,Control
3571933,NA
3571949,NA
3571971,Control
3572086,NA
3572257,Control
3572951,NA
3573021,Test
3573345,Test
3573589,Control
3573704,Test
3573733,NA
3573864,Test
3573937,Control
3573993,NA
3574005,Control
3574160,Test
3574365,Test
3574383,Control
3574479,Test
3574622,NA
3574698,Control
3574793,Test
3574939,NA
3575102,Test
3575463,Control
3575507,Control
3575659,Control
3575714,Control
3575737,Control
3575743,Test
3575846,NA
3575931,NA
3575992,Test
3576200,NA
3576255,Test
3576276,Control
3576796,Test
3576829,Test
3577138,Test
3577478,Control
3577586,Control
3577625,Test
3577750,NA
3577754,NA
3578279,NA
3578294,NA
3578390,NA
3578780,Test
3578984,NA
3579230,Test
3579348,NA
3579679,Test
3579768,Test
3579804,NA
3579822,Control
3580046,NA
3580109,NA
3580404,NA
3580416,Test
3580891,Test
3581096,Test
3581203,NA
3581330,Test
3581374,Test
3581665,NA
3581725,Control
3581868,Test
3582028,NA
3582059,Test
3582221,Test
3582388,Test
3582462,Test
3582608,NA
3582611,Control
3582621,Test
3583050,Control
3583250,NA
3583260,NA
3583461,Test
3583530,Control
3583574,Test
3583712,Control
3584232,Control
3584557,Control
3584720,Control
3584819,Control
3584930,Test
3585437,NA
3585519,NA
3585638,Control
3585889,NA
3585961,Control
3586164,NA
3586330,Test
3586381,Test
3586532,NA
3586602,NA
3586657,NA
3586831,NA
3587182,Control
3587187,Control
3587475,Control
3587545,Test
3587803,Control
3587810,Control
3587894,Test
3588397,Control
3588431,Control
3588610,NA
3588661,NA
3589009,Control
3589087,Test
3589777,Control
3590091,Control
3590095,NA
3590108,Test
3590118,Control
3590194,Control
3590315,NA
3590317,Test
3590388,Test
3590454,Test
3590487,Test
3590716,NA
3590765,Test
3590826,NA
3590864,Test
3591036,NA
3591111,NA
3591229,NA
3591304,Test
3591357,Control
3591489,Control
3591603,Test
3591642,NA
3591727,NA
3591761,Test
3592024,NA
3592062,Control
3592203,Control
3592384,NA
3592537,NA
3593279,NA
3593503,Control
3593571,Test
3593958,Test
3594554,Control
3594569,NA
3594593,Control
3594674,NA
3594754,NA
3594779,Test
3594919,Test
3595133,NA
3595441,NA
3595560,Control
3595638,Test
3595786,NA
3595800,Test
3595807,NA
3595833,Test
3595968,Test
3596285,Test
3596519,Test
3596522,NA
3596546,NA
3596606,Test
3596662,Test
3596936,NA
3597017,Test
3597029,Test
3597060,Control
3597322,Test
3597411,NA
3597482,NA
3597484,Control
3597835,Test
3597878,Test
3597893,NA
3597994,Control
3598019,Control
3598381,NA
3598410,NA
3598438,Control
3598499,Control
3598548,Control
3598849,Test
3599122,Control
3599132,Test
3599159,Test
3599890,Test
3600069,NA
3600227,Test
3600355,NA
3600404,Control
3600460,Test
3600673,Control
3600833,NA
3600955,Test
3601046,NA
3601235,NA
3601334,Test
3601355,Test
3601718,Test
3601755,Control
3601869,NA
3602152,Test
3602591,Control
3602878,Test
3603584,Control
3603649,Control
3603652,Test
3603721,Control
3603850,Test
3604010,Test
3604047,Control
3604123,Test
3604135,NA
3604194,Control
3604196,Control
3604421,Control
3604756,NA
3604853,NA
3604951,Control
3605038,NA
3605308,Test
3605411,Control
3605451,Test
3605472,Test
3605637,NA
3605892,NA
3605932,Control
3605980,Control
3606026,Test
3606181,Test
3606225,NA
3606469,Test
3606496,Control
3606737,Control
3606765,Test
3606864,Test
3606933,Test
3607018,Test
3607167,Test
3607333,Control
3607371,NA
3607418,NA
3607797,Test
3608063,Control
3608206,Control
3608276,Test
3608477,Control
3608710,Test
3608801,Control
3608902,Test
3609051,Control
3609111,Control
3609320,Test
3609537,NA
3609731,Test
3609905,NA
3610012,NA
3610018,Control
3610291,NA
3610305,NA
3610605,NA
3610632,Test
3610647,Test
3610837,Test
3610869,Test
3610897,Control
3610921,Test
3610949,Control
3611642,Control
3611643,Control
3611790,Control
3611797,Test
3611879,NA
3611896,Control
3612014,Test
3612044,NA
3612419,Control
3612499,Test
3612614,Test
3612708,NA
3612912,Test
3612916,Control
3613404,Control
3613665,NA
3613929,Test
3613933,Control
3613974,Test
3614090,NA
3614231,NA
3614381,Control
3614480,Control
3614651,NA
3614700,NA
3614938,Test
3615084,NA
3615120,NA
3615426,NA
3615763,NA
3615899,Control
3615947,Control
3616073,Test
3616483,Control
3616512,Control
3616576,Control
3616580,Control
3616817,Test
3616897,Control
3617216,NA
3617305,Control
3617339,Test
3617551,Test
3617668,Control
3617707,Control
3617710,Control
3617870,Control
3618224,Test
3618264,Test
3618409,Control
3618704,Test
3618718,NA
3619249,Test
3619392,NA
3619497,NA
3619773,Test
3620034,NA
3620064,NA
3620178,Control
3620400,Control
3620458,Test
3620520,Control
3620860,Test
3621077,Test
3621165,NA
3621208,NA
3621411,Control
3621426,Control
3621553,Test
3621813,NA
3621842,Test
3622154,Test
3622425,Control
3622914,Control
3622921,NA
3623172,NA
3623291,Test
3623360,Test
3623471,Control
3623497,NA
3623595,Test
3623679,Control
3623739,NA
3623805,Test
3623869,NA
3624120,Control
3624125,Control
3624351,Control
3624407,Test
3624461,Test
3624700,NA
3624926,Control
3625047,Test
3625257,NA
3625482,Test
3625526,Test
3625569,NA
3625836,NA
3625903,Control
3626087,NA
3626121,Control
3626145,NA
3626189,NA
3626525,Test
3627337,Test
3627601,NA
3627814,NA
3627847,Control
3628023,NA
3628306,Control
3628849,Test
3628890,Test
3628998,Test
3629058,Test
3629140,Control
3629197,Control
3629372,NA
3629373,Control
3629384,Control
3629514,Control
3629628,Test
3629915,NA
3630049,Test
3630051,NA
3630175,Test
3630199,Control
3630202,NA
3630419,Test
3630437,Control
3630508,NA
3630522,Test
3631010,Test
3631101,Control
3631357,Test
3631715,Test
3631920,Control
3631949,NA
3631984,NA
3632388,NA
3632397,NA
3632590,Test
3633157,Control
3633303,Control
3633371,Control
3633415,Test
3633484,Test
3633784,Test
3633959,NA
3634241,Test
3634279,NA
3634423,Test
3634458,Control
3634652,Test
3634717,Test
3634758,Control
3635114,NA
3635129,Test
3635165,Test
3635683,NA
3635736,Test
3635775,Control
3635787,Test
3635810,Control
3635853,Test
3635854,NA
3635906,Control
3636115,Test
3636219,Test
3636597,Control
3636637,Test
3636687,NA
3636743,NA
3636984,NA
3637020,Test
3637315,Control
3637427,Test
3637573,Control
3637652,Control
3638086,Test
3638107,Control
3638154,Test
3638336,Test
3638494,Test
3638678,Control
3638761,Control
3638833,Test
3638908,Test
3638986,Test
3639066,Test
3639133,Control
3639173,Test
3639266,Test
3639406,NA
3639453,Control
3639525,Test
3639755,Test
3639926,NA
3639933,NA
3639936,Test
3640050,Test
3640152,Control
3640372,Control
3640582,Control
3640679,NA
3640804,NA
3640838,Control
3640906,NA
3640937,Control
3641009,Test
3641080,Test
3641229,Test
3641688,Control
3641971,Test
3642308,NA
3642371,Test
3642713,Test
3642726,NA
3642769,NA
3642835,Control
3642858,Test
3643022,Control
3643041,NA
3643086,NA
3643127,Test
3643142,Control
3643837,Test
3643964,NA
3644013,Test
3644084,Test
3644201,Test
3644304,Control
3644464,Test
3644691,NA
3644708,NA
3644810,NA
3645041,NA
3645123,Test
3645474,Test
3645989,NA
3646203,Control
3646268,Control
3646492,Test
3646564,NA
3646669,Test
3646744,Test
3646787,Control
3646922,Test
3647130,Test
3647241,NA
3647252,Control
3647266,Test
3647426,Test
3647576,NA
3647605,Test
3647758,Control
3647847,NA
3648550,Control
3648559,Control
3648568,Control
3648779,NA
3648823,Control
3648865,Control
3648879,Test
3648962,Control
3648974,Control
3649022,Control
3649115,NA
3649153,Test
3649335,Control
3649658,Control
3649806,Test
3649810,NA
3650057,Test
3650089,NA
3650185,Control
3650268,Control
3650398,Control
3650421,Test
3650423,Test
3650618,Control
3650900,NA
3651028,NA
3651057,Test
3651283,Test
3651328,Control
3651601,Test
3651623,Test
3651655,NA
3651729,NA
3651747,Test
3651773,Control
3651821,NA
3651919,Test
3652116,Control
3652163,NA
3652385,Control
3652519,NA
3652521,Test
3652802,Test
3652844,Control
3652912,NA
3653115,NA
3653201,NA
3653292,Control
3653295,NA
3653312,NA
3653409,NA
3653598,NA
3653632,Test
3653861,Control
3653895,Test
3654308,Control
3655381,Test
3655678,Control
3655738,NA
3655868,NA
3655964,Test
3656126,Test
3656547,Test
3656549,NA
3656557,Test
3656567,NA
3656790,NA
3656867,Test
3657005,Test
3657224,Test
3657517,Test
3657729,Test
3657873,Test
3657999,Test
3658118,Control
3658145,NA
3658519,NA
3658635,Test
3658689,Control
3658729,Control
3658858,Test
3659186,Control
3659476,Test
3659480,Test
3659547,Control
3659609,NA
3659772,Control
3659798,NA
3659871,Control
3660060,NA
3660141,Test
3660286,NA
3660416,Control
3660479,Control
3660628,NA
3660756,Control
3660919,Control
3660939,Control
3661101,Test
3661108,Control
3661362,Control
3661844,NA
3662008,Test
3662340,Control
3662669,NA
3662912,Control
3662957,Test
3663445,Test
3663500,Test
3663796,Control
3663863,Control
3663962,Control
3663972,Test
3664153,Test
3664455,NA
3664568,NA
3664748,Control
3664764,Control
3664780,NA
3665114,Control
3665128,Control
3665178,Control
3665399,Control
3665407,Test
3665536,Control
3665619,NA
3665656,Test
3665763,Test
3666256,NA
3666427,NA
3666542,NA
3666586,NA
3666791,Control
3666894,Control
3667003,NA
3667184,Test
3667191,Test
3667266,Control
3667473,NA
3667641,Test
3667643,Control
3667720,Test
3667737,Control
3667930,NA
3667968,NA
3667972,Control
3668058,NA
3668112,NA
3668470,Control
3668546,Test
3668557,Control
3668675,Test
3668956,Control
3669073,Test
3669212,NA
3669234,Control
3669294,NA
3669496,NA
3669611,Control
3669672,NA
3669739,Test
3669767,Control
3669923,NA
3670242,Test
3670387,Test
3670754,Test
3670962,Control
3671028,Test
3671129,Test
3671176,Test
3671190,Control
3671415,Control
3671491,Control
3671543,Control
3671663,NA
3671791,NA
3671964,Control
3671973,Control
3671996,Test
3671999,Control
3672044,Test
3672046,Test
3672119,Control
3672168,Test
3672301,NA
3672340,Control
3672422,Test
3672487,Control
3672517,NA
3672720,NA
3673027,Test
3673147,Test
3673546,Test
3673685,Test
3673713,Control
3673802,Test
3673883,NA
3673896,Control
3674015,Test
3674355,Control
3674412,Control
3674495,NA
3674578,Test
3675109,NA
3675237,Control
3675333,NA
3675633,NA
3675635,Test
3675738,NA
3675845,Test
3675846,Control
3675878,Control
3676026,Test
3676101,NA
3676166,NA
3676195,Test
3676438,Control
3676651,Test
3676703,Test
3676830,Control
3676884,Test
3677152,NA
3677235,Test
3677321,Control
3677393,Test
3677469,Control
3677500,Test
3677919,Test
3677926,Test
3677950,Test
3678026,Test
3678087,Test
3678111,Test
3678302,Control
3678353,Control
3678420,NA
3678422,Control
3678586,Test
3678780,NA
3678849,NA
3678887,Control
3679034,Test
3679050,Test
3679190,Control
3679449,Test
3679507,Test
3679635,Test
3679636,NA
3679652,Test
3679664,Test
3680273,Test
3680614,NA
3680793,Control
3680798,Control
3680890,Control
3681183,Test
3681208,Test
3681402,Control
3681410,Test
3681694,Test
3681755,Control
3681943,Test
3682168,Test
3682246,Test
3682583,Test
3682621,Test
3682788,Control
3682990,Control
3683187,NA
3683392,Control
3683394,Control
3683997,Test
3684018,NA
3684063,Control
3684095,Test
3684173,Control
3684282,Test
3684393,Test
3684402,Test
3684443,Test
3684699,Test
3685056,Control
3685140,Test
3685240,NA
3685334,NA
3685399,NA
3685506,Control
3685541,NA
3685546,Control
3685560,Test
3685697,NA
3685917,Test
3685926,Control
3685946,Test
3686017,Control
3686174,Test
3686200,NA
3686422,NA
3686536,Test
3686557,Control
3686838,NA
3686862,NA
3686976,Test
3687030,Test
3687124,Test
3687722,Control
3687856,Test
3688019,NA
3688039,Test
3688119,NA
3688173,Test
3688388,NA
3688866,Test
3689042,NA
3689103,NA
3689164,Control
3689198,Control
3689244,Control
3689258,Test
3689304,NA
3689424,Test
3689684,Control
3689881,Control
3689957,Control
3690037,Test
3690078,Control
3690352,Control
3690437,Test
3690628,Control
3690678,Test
3690697,NA
3690783,Test
3690840,Control
3690951,NA
3691827,Test
3691909,Control
3692107,NA
3692443,NA
3692447,Test
3692600,NA
3692616,Control
3692684,Control
3692882,Test
3693028,Test
3693187,Test
3693210,Test
3693243,NA
3693395,NA
3693854,Control
3693934,NA
3694112,Test
3694222,Test
3694432,Test
3694585,Control
3694953,Test
3695333,Control
3695352,Control
3695438,Control
3695486,Test
3695514,Control
3695599,Test
3695644,Test
3695707,Test
3695768,NA
3695862,Control
3696074,NA
3696125,Control
3696448,Control
3696507,Test
3696574,NA
3696592,Control
3696702,Test
3696772,Control
3696773,Test
3697179,Test
3697201,NA
3697396,Test
3697454,NA
3697484,Control
3697864,NA
3698590,Test
3698628,Control
3698631,NA
3698680,Test
3698724,Test
3698906,Test
3699379,Test
3699431,NA
3699560,NA
3699706,Test
3699907,Test
3699967,NA
3700157,NA
3700300,NA
3700524,Test
3700594,NA
3700637,Test
3700720,Test
3700826,Control
3700898,Test
3700934,Control
3701076,Control
3701263,NA
3701316,Control
3701340,NA
3701649,Control
3701690,Test
3701731,NA
3701770,Test
3701784,Control
3701830,NA
3701915,Test
3702120,NA
3702154,Control
3702329,Test
3702457,Test
3702571,Test
3702725,Test
3702762,NA
3702931,Test
3703063,NA
3703187,Test
3703213,Test
3703282,Control
3703356,Test
3703524,Control
3703729,Test
3703821,Test
3703925,NA
3704004,Test
3704180,Test
3704192,NA
3704365,Test
3704379,Test
3704470,Test
3704541,Control
3704866,Test
3705160,Control
3705680,Test
3705725,Test
3705761,NA
3706067,Test
3706156,Control
3706299,Control
3706368,Test
3706636,Control
3707191,NA
3707462,Test
3707510,Test
3707516,NA
3707583,NA
3708082,Test
3708170,NA
3708400,Test
3708511,Test
3708534,NA
3708650,NA
3708887,Control
3708895,NA
3709078,Control
3709112,Control
3709151,Control
3709215,Control
3709305,NA
3709359,NA
3709450,Control
3709458,Control
3709487,Test
3709542,NA
3709661,Test
3709743,Test
3709748,Test
3709854,Test
3709922,NA
3709924,NA
3709934,Control
3710054,Control
3710094,Control
3710240,NA
3710267,NA
3710401,Test
3710548,NA
3710585,NA
3710626,Test
3710637,Test
3710682,Test
