Client ID,Client Tenure (Years),Client Tenure (Months),Client Age,Gender,Number of Accounts,Balance,Calls Last 6 Months,Logons Last 6 Months
34603.0,16.0,194.0,40.5,M,2,58331.59,0,3
34608.0,17.0,215.0,40.0,F,2,163981.37,6,9
34608.0,17.0,215.0,40.0,F,2,163981.37,6,9
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
34631.0,12.0,154.0,52.0,M,2,25427.20,3,6
35087.0,13.0,158.0,22.0,M,3,49199.85,0,3
35087.0,13.0,158.0,22.0,M,3,49199.85,0,3
35087.0,13.0,158.0,22.0,M,3,49199.85,0,3
35087.0,13.0,158.0,22.0,M,3,49199.85,0,3
35087.0,13.0,158.0,22.0,M,3,49199.85,0,3
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35138.0,24.0,298.0,81.5,F,3,794375.09,3,6
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35181.0,15.0,190.0,48.5,M,2,24566.59,1,4
35417.0,19.0,230.0,26.5,F,2,73654.44,3,6
35417.0,19.0,230.0,26.5,F,2,73654.44,3,6
35417.0,19.0,230.0,26.5,F,2,73654.44,3,6
35417.0,19.0,230.0,26.5,F,2,73654.44,3,6
35417.0,19.0,230.0,26.5,F,2,73654.44,3,6
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
35476.0,20.0,250.0,31.0,M,2,86568.15,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36109.0,21.0,257.0,71.5,M,4,68812.69,6,9
36342.0,18.0,224.0,49.5,M,2,474178.57,1,4
36342.0,18.0,224.0,49.5,M,2,474178.57,1,4
36342.0,18.0,224.0,49.5,M,2,474178.57,1,4
36342.0,18.0,224.0,49.5,M,2,474178.57,1,4
36342.0,18.0,224.0,49.5,M,2,474178.57,1,4
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36430.0,6.0,72.0,57.5,F,3,115992.74,3,6
36432.0,29.0,355.0,59.0,F,2,114138.71,2,5
36432.0,29.0,355.0,59.0,F,2,114138.71,2,5
36432.0,29.0,355.0,59.0,F,2,114138.71,2,5
36432.0,29.0,355.0,59.0,F,2,114138.71,2,5
36432.0,29.0,355.0,59.0,F,2,114138.71,2,5
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36555.0,15.0,191.0,70.0,M,2,405169.15,4,7
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
36986.0,26.0,318.0,77.5,M,2,234612.34,5,8
37667.0,10.0,122.0,32.0,F,2,79397.82,3,6
37667.0,10.0,122.0,32.0,F,2,79397.82,3,6
37667.0,10.0,122.0,32.0,F,2,79397.82,3,6
37667.0,10.0,122.0,32.0,F,2,79397.82,3,6
37667.0,10.0,122.0,32.0,F,2,79397.82,3,6
37691.0,20.0,245.0,30.0,M,3,27675.77,0,3
37691.0,20.0,245.0,30.0,M,3,27675.77,0,3
37691.0,20.0,245.0,30.0,M,3,27675.77,0,3
37691.0,20.0,245.0,30.0,M,3,27675.77,0,3
37897.0,13.0,156.0,61.5,F,4,207677.37,6,9
37897.0,13.0,156.0,61.5,F,4,207677.37,6,9
37897.0,13.0,156.0,61.5,F,4,207677.37,6,9
37897.0,13.0,156.0,61.5,F,4,207677.37,6,9
37897.0,13.0,156.0,61.5,F,4,207677.37,6,9
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38551.0,20.0,248.0,64.5,M,2,169952.79,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38685.0,20.0,248.0,53.0,F,3,116735.94,4,7
38714.0,10.0,122.0,60.0,M,2,51584.55,6,9
38714.0,10.0,122.0,60.0,M,2,51584.55,6,9
38714.0,10.0,122.0,60.0,M,2,51584.55,6,9
38714.0,10.0,122.0,60.0,M,2,51584.55,6,9
38714.0,10.0,122.0,60.0,M,2,51584.55,6,9
38775.0,23.0,284.0,43.0,F,2,30499.53,1,4
38775.0,23.0,284.0,43.0,F,2,30499.53,1,4
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38930.0,22.0,274.0,25.5,F,2,66409.57,3,6
38963.0,20.0,245.0,45.5,M,2,752084.82,0,5
38963.0,20.0,245.0,45.5,M,2,752084.82,0,5
38963.0,20.0,245.0,45.5,M,2,752084.82,0,5
38963.0,20.0,245.0,45.5,M,2,752084.82,0,5
38963.0,20.0,245.0,45.5,M,2,752084.82,0,5
39004.0,19.0,228.0,48.0,M,2,54444.15,6,9
39075.0,14.0,177.0,62.5,F,2,226185.21,2,5
39075.0,14.0,177.0,62.5,F,2,226185.21,2,5
39075.0,14.0,177.0,62.5,F,2,226185.21,2,5
39075.0,14.0,177.0,62.5,F,2,226185.21,2,5
39075.0,14.0,177.0,62.5,F,2,226185.21,2,5
39566.0,8.0,106.0,32.5,M,3,41781.79,3,6
39566.0,8.0,106.0,32.5,M,3,41781.79,3,6
39566.0,8.0,106.0,32.5,M,3,41781.79,3,6
39566.0,8.0,106.0,32.5,M,3,41781.79,3,6
39566.0,8.0,106.0,32.5,M,3,41781.79,3,6
39968.0,4.0,57.0,50.0,F,2,58599.55,3,6
39968.0,4.0,57.0,50.0,F,2,58599.55,3,6
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40283.0,14.0,169.0,43.0,F,2,59625.44,6,9
40439.0,7.0,90.0,35.5,M,3,55092.57,6,9
40439.0,7.0,90.0,35.5,M,3,55092.57,6,9
40439.0,7.0,90.0,35.5,M,3,55092.57,6,9
40439.0,7.0,90.0,35.5,M,3,55092.57,6,9
40439.0,7.0,90.0,35.5,M,3,55092.57,6,9
41199.0,6.0,73.0,54.5,M,2,377373.55,4,7
41199.0,6.0,73.0,54.5,M,2,377373.55,4,7
41199.0,6.0,73.0,54.5,M,2,377373.55,4,7
41199.0,6.0,73.0,54.5,M,2,377373.55,4,7
41199.0,6.0,73.0,54.5,M,2,377373.55,4,7
41516.0,8.0,106.0,55.0,F,2,139892.15,2,5
41516.0,8.0,106.0,55.0,F,2,139892.15,2,5
41516.0,8.0,106.0,55.0,F,2,139892.15,2,5
41516.0,8.0,106.0,55.0,F,2,139892.15,2,5
41516.0,8.0,106.0,55.0,F,2,139892.15,2,5
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
41924.0,21.0,253.0,52.0,M,3,46360.88,6,9
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42082.0,16.0,194.0,36.0,F,2,47308.03,0,3
42296.0,28.0,339.0,81.0,M,2,55745.51,2,5
42296.0,28.0,339.0,81.0,M,2,55745.51,2,5
42296.0,28.0,339.0,81.0,M,2,55745.51,2,5
42296.0,28.0,339.0,81.0,M,2,55745.51,2,5
42296.0,28.0,339.0,81.0,M,2,55745.51,2,5
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43494.0,22.0,269.0,62.0,F,2,119162.85,3,6
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43645.0,15.0,191.0,81.5,F,2,171674.26,0,3
43766.0,11.0,140.0,44.0,M,2,29334.71,0,3
43766.0,11.0,140.0,44.0,M,2,29334.71,0,3
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44216.0,16.0,196.0,44.0,M,2,79616.53,6,9
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44705.0,15.0,189.0,55.0,M,2,56823.68,1,4
44932.0,12.0,151.0,30.0,M,3,177651.04,3,6
44932.0,12.0,151.0,30.0,M,3,177651.04,3,6
44932.0,12.0,151.0,30.0,M,3,177651.04,3,6
44932.0,12.0,151.0,30.0,M,3,177651.04,3,6
44932.0,12.0,151.0,30.0,M,3,177651.04,3,6
44995.0,11.0,139.0,75.0,M,2,30987.82,1,4
44995.0,11.0,139.0,75.0,M,2,30987.82,1,4
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
45485.0,21.0,254.0,67.5,M,5,653676.85,6,9
46223.0,9.0,109.0,67.0,M,2,136226.01,5,8
46223.0,9.0,109.0,67.0,M,2,136226.01,5,8
46223.0,9.0,109.0,67.0,M,2,136226.01,5,8
46223.0,9.0,109.0,67.0,M,2,136226.01,5,8
46934.0,14.0,173.0,36.0,F,2,35918.89,0,4
46934.0,14.0,173.0,36.0,F,2,35918.89,0,4
46934.0,14.0,173.0,36.0,F,2,35918.89,0,4
46934.0,14.0,173.0,36.0,F,2,35918.89,0,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47860.0,11.0,138.0,37.0,F,2,170343.75,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
47933.0,13.0,156.0,49.5,F,2,95327.95,1,4
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48241.0,21.0,262.0,58.0,M,2,51519.06,6,9
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48424.0,23.0,276.0,42.0,M,3,240048.86,5,8
48431.0,12.0,150.0,54.5,F,2,82479.58,4,7
48431.0,12.0,150.0,54.5,F,2,82479.58,4,7
48431.0,12.0,150.0,54.5,F,2,82479.58,4,7
48431.0,12.0,150.0,54.5,F,2,82479.58,4,7
48431.0,12.0,150.0,54.5,F,2,82479.58,4,7
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
48448.0,8.0,105.0,67.5,M,2,53172.79,2,5
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49412.0,11.0,136.0,51.5,M,2,238126.92,1,4
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49709.0,4.0,54.0,67.5,M,2,83722.73,4,7
49998.0,11.0,133.0,32.0,M,2,117055.89,2,5
49998.0,11.0,133.0,32.0,M,2,117055.89,2,5
50090.0,13.0,157.0,54.5,M,2,77163.57,4,7
50090.0,13.0,157.0,54.5,M,2,77163.57,4,7
50090.0,13.0,157.0,54.5,M,2,77163.57,4,7
50090.0,13.0,157.0,54.5,M,2,77163.57,4,7
50090.0,13.0,157.0,54.5,M,2,77163.57,4,7
50325.0,15.0,181.0,61.5,F,2,54506.61,4,7
50325.0,15.0,181.0,61.5,F,2,54506.61,4,7
50325.0,15.0,181.0,61.5,F,2,54506.61,4,7
50325.0,15.0,181.0,61.5,F,2,54506.61,4,7
50325.0,15.0,181.0,61.5,F,2,54506.61,4,7
50599.0,11.0,143.0,36.0,M,2,44797.25,2,5
50599.0,11.0,143.0,36.0,M,2,44797.25,2,5
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
50643.0,11.0,142.0,53.0,F,2,145174.91,4,7
51493.0,8.0,106.0,23.0,F,2,32788.57,3,6
51493.0,8.0,106.0,23.0,F,2,32788.57,3,6
51493.0,8.0,106.0,23.0,F,2,32788.57,3,6
51493.0,8.0,106.0,23.0,F,2,32788.57,3,6
51493.0,8.0,106.0,23.0,F,2,32788.57,3,6
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51526.0,26.0,319.0,44.0,M,2,310116.59,2,5
51706.0,6.0,73.0,23.0,M,4,140006.04,6,9
51706.0,6.0,73.0,23.0,M,4,140006.04,6,9
51706.0,6.0,73.0,23.0,M,4,140006.04,6,9
51706.0,6.0,73.0,23.0,M,4,140006.04,6,9
51706.0,6.0,73.0,23.0,M,4,140006.04,6,9
51814.0,24.0,290.0,60.5,F,2,236352.06,3,6
51814.0,24.0,290.0,60.5,F,2,236352.06,3,6
51814.0,24.0,290.0,60.5,F,2,236352.06,3,6
51814.0,24.0,290.0,60.5,F,2,236352.06,3,6
51814.0,24.0,290.0,60.5,F,2,236352.06,3,6
51902.0,14.0,176.0,41.0,M,2,41382.42,4,7
51902.0,14.0,176.0,41.0,M,2,41382.42,4,7
51902.0,14.0,176.0,41.0,M,2,41382.42,4,7
51902.0,14.0,176.0,41.0,M,2,41382.42,4,7
51902.0,14.0,176.0,41.0,M,2,41382.42,4,7
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52111.0,8.0,106.0,46.0,M,2,72348.72,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52309.0,7.0,93.0,57.0,M,3,481383.77,0,3
52384.0,18.0,216.0,62.0,F,2,52521.29,3,6
52384.0,18.0,216.0,62.0,F,2,52521.29,3,6
52461.0,12.0,152.0,46.0,F,2,118898.60,1,4
52461.0,12.0,152.0,46.0,F,2,118898.60,1,4
52461.0,12.0,152.0,46.0,F,2,118898.60,1,4
52461.0,12.0,152.0,46.0,F,2,118898.60,1,4
52461.0,12.0,152.0,46.0,F,2,118898.60,1,4
53123.0,23.0,277.0,54.5,M,3,67585.11,6,9
53123.0,23.0,277.0,54.5,M,3,67585.11,6,9
53123.0,23.0,277.0,54.5,M,3,67585.11,6,9
53123.0,23.0,277.0,54.5,M,3,67585.11,6,9
53123.0,23.0,277.0,54.5,M,3,67585.11,6,9
53169.0,11.0,141.0,44.0,F,2,91918.00,6,9
53169.0,11.0,141.0,44.0,F,2,91918.00,6,9
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53396.0,21.0,254.0,50.5,M,2,287437.04,2,5
53990.0,9.0,119.0,66.0,M,2,39756.46,4,7
53990.0,9.0,119.0,66.0,M,2,39756.46,4,7
53990.0,9.0,119.0,66.0,M,2,39756.46,4,7
53990.0,9.0,119.0,66.0,M,2,39756.46,4,7
54231.0,14.0,168.0,53.5,F,2,1127349.90,0,3
54231.0,14.0,168.0,53.5,F,2,1127349.90,0,3
54231.0,14.0,168.0,53.5,F,2,1127349.90,0,3
54231.0,14.0,168.0,53.5,F,2,1127349.90,0,3
54231.0,14.0,168.0,53.5,F,2,1127349.90,0,3
54291.0,14.0,176.0,54.5,M,2,31387.60,2,5
54291.0,14.0,176.0,54.5,M,2,31387.60,2,5
54291.0,14.0,176.0,54.5,M,2,31387.60,2,5
54291.0,14.0,176.0,54.5,M,2,31387.60,2,5
54291.0,14.0,176.0,54.5,M,2,31387.60,2,5
54363.0,16.0,199.0,86.5,F,2,340181.99,4,7
54363.0,16.0,199.0,86.5,F,2,340181.99,4,7
54363.0,16.0,199.0,86.5,F,2,340181.99,4,7
54363.0,16.0,199.0,86.5,F,2,340181.99,4,7
54363.0,16.0,199.0,86.5,F,2,340181.99,4,7
54477.0,11.0,136.0,34.0,F,2,28455.07,3,6
54893.0,10.0,125.0,37.0,M,2,76744.57,0,3
54893.0,10.0,125.0,37.0,M,2,76744.57,0,3
54893.0,10.0,125.0,37.0,M,2,76744.57,0,3
54893.0,10.0,125.0,37.0,M,2,76744.57,0,3
54893.0,10.0,125.0,37.0,M,2,76744.57,0,3
55059.0,21.0,261.0,54.5,F,4,620683.92,6,9
55059.0,21.0,261.0,54.5,F,4,620683.92,6,9
55059.0,21.0,261.0,54.5,F,4,620683.92,6,9
55059.0,21.0,261.0,54.5,F,4,620683.92,6,9
55059.0,21.0,261.0,54.5,F,4,620683.92,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
55265.0,11.0,142.0,29.5,F,2,42724.70,6,9
